restaurant_name,author,rating,text,time
Second Floor 貳樓公館店,花神,4 顆星,"雖在學生商圈但品牌對於品質的要求卻是一點也不馬虎
麵包好好吃麵包好好吃麵包好好吃
太好吃了要講3遍～～
沙拉湯品義大利麵甜點
水準都在很少有雷
放心點吧～～
真心覺得貳樓是台灣起家做的很不錯的品牌
cv值還可以的",5 個月前
Second Floor 貳樓公館店,Viva,3 顆星,第一次去貳樓是在北京三里屯（氛圍感超好，漢堡很好吃），公館這家第一次大大失望，菜單改的很奇妙，麵很硬（還特地交代要煮爛一點)很可惜，餐廳位置還這麼好，那天點的只有薯條最好吃😋,2 個月前
Second Floor 貳樓公館店,派大星,5 顆星,"裝潢比其他間貳樓有質感
東西還是一樣好吃
豬排超讚🤤",2 週前
Second Floor 貳樓公館店,YAO YAO,5 顆星,Second Floor 貳樓公館店是一家超適合聚會或放鬆的早午餐咖啡餐廳。店內裝潢明亮又帶文青感，座位寬敞舒適，非常適合朋友、情侶或獨自來用餐。餐點選擇多樣，從經典早午餐、義大利麵到甜點都有，每道餐點份量足夠，擺盤精緻，味道也很不錯，特別推薦班尼迪克蛋和鬆餅，口感美味又有特色。飲品部分，咖啡和果汁都很用心，搭配餐點剛好。服務人員態度親切，上菜速度適中，整體用餐體驗愉快。價格屬中等偏高，但以餐點品質、環境與服務來說非常值得。整體而言，Second Floor 貳樓公館店不僅餐點美味，環境舒適，還很適合拍照打卡，是公館地區享受早午餐、下午茶的好去處，下次一定還想再訪。,1 個月前
Second Floor 貳樓公館店,Brook Hsiao,5 顆星,"推著輪椅帶爸爸去三總看診後，來二樓享用午後時光，餐點依舊美味😋 還有遇到服務人員親切的服務，真的遇到Angel的la~

謝謝Angela~",2 週前
Second Floor 貳樓公館店,陸澐儀,5 顆星,"公館店服務超棒又親切～～！
每次去吃飯都很開心！食物好吃～😋
會再回訪好多次 謝謝公館貳樓的超級棒服務！
酪梨開放三明治很好吃！！還有炸蘑菇",4 個月前
Second Floor 貳樓公館店,黃麗娟,4 顆星,解鎖貳樓初體驗，平日的下午，二樓還有位置。經典舒肥雞凱薩沙拉，經典青醬鮮蝦麵，香爆椒麻唐揚雞麵，焗厚切豬排奶油飯，都不錯吃。,5 個月前
Second Floor 貳樓公館店,archang,5 顆星,"推薦會員再往上加一個等級，不夠用啦！！！
換新菜單了！紀錄一下吃了啥
-
1141005血腥瑪麗辣味飯中規中矩 完全不辣，墨西哥香腸酥餅好吃 醬有酪梨，舒肥牛排好吃 但要一上桌馬上吃不然會硬掉腥掉
-
1141018萬聖節限定餐：墨魚麵媽咪跟姐覺得好吃，飲料好喝不會太甜 酒漬櫻桃特別，墨西哥餅品質不定 這次很軟不脆 店員也在夢遊不造是怎了🙃",上次編輯：2 個月前
Second Floor 貳樓公館店,LO粉趣,5 顆星,"寵物友善，會提供炒蛋跟水給寵物。

早午餐美式咖啡紅茶那些可以無限續杯（以杯換杯），但有點淡。

食物都蠻鹹的，都不難吃。
舒肥牛排不會有生感，就是鹹了些。
附餐的薯塊也好吃。
水牛城炸雞酸酸辣辣。
松露薯條也不錯。

可以刷卡，有wifi。",5 個月前
Second Floor 貳樓公館店,Larry,5 顆星,環境舒適，最喜歡墨西哥雞肉酥餅，吃完才想到沒拍到，還有麵包也很好吃，可以免費續，甜點的黑巧冰磚跟冰淇淋珍珠奶酪杯也不錯。,3 個月前
Second Floor 貳樓公館店,士官長,5 顆星,環境不錯，早午餐點也是不錯，麵包如單點，可以無限續，值得再訪的店家！,3 週前
Second Floor 貳樓公館店,蘇子華,3 顆星,"餐點一般水平，沒有雷，但也沒有什麼記憶點
出餐速度沒掌控好，每份主餐都等了至少10分鐘，四個人用餐。第一個上餐的都吃完了，卻還有人主餐還沒上",2 個月前
Second Floor 貳樓公館店,angel lai,3 顆星,"菜單調整了很多
中西式食材併入餐點
個人比較不喜愛
整體空間及服務還是讓人賓至如歸。",3 個月前
Second Floor 貳樓公館店,曉中姜,5 顆星,還不錯的店~點了幾項食物都很美味，美式早午餐就是要很悠哉的享用，會再回訪^^,5 個月前
Second Floor 貳樓公館店,Kate Chen,4 顆星,如果有長輩或是行動不方便的親友，訂位時記得註明要安排一樓的座位~,2 個月前
Second Floor 貳樓公館店,hi Hi,4 顆星,"店的氛圍跟服務很不錯
適合跟朋友吃飯聊聊天
但餐點很普通
我的豬排吃起來像便當店賣的起司豬排….",上次編輯：3 個月前
Second Floor 貳樓公館店,Jass Jhang,4 顆星,"之前就吃過貳樓，
雖然知道價格但還是覺得單價偏高。
環境跟服務都很棒。
看網路推薦什麼蝦扁麵就點了😂
之前沒吃過義大利麵。
蝦子很大隻，調味算偏重一點，
第一口有點不喜歡，但越吃越順口😂
座位偏少，
假日一訂要訂位，不然感覺等很久。
小小美中不足是吃完後，
服務生一直想收東西，
讓人感覺有點趕客人的感覺...
但其他整體還行。",8 個月前
Second Floor 貳樓公館店,Yan,4 顆星,苦瓜麵還不錯 醬不太夠微乾乾的 熏牛三明治蠻好吃的很夠味 價格都有調漲稍貴 但麵份量很多吃完很撐,5 個月前
Second Floor 貳樓公館店,C. Hsu,5 顆星,"燈光好，氣氛佳，餐點美味。
服務生Duncan誠懇認真又服務周到！",4 天前
Second Floor 貳樓公館店,施潔瀅,5 顆星,"Sid男員工服務人員真的很親切，整體用餐起來很開心（在二樓吃的夫妻倆）
會再訪除了食物好吃還因爲員工們都很親切
很久沒遇過這樣的好員工了❤️",5 個月前
Second Floor 貳樓公館店,Athena Hsu,5 顆星,"寵物友善的好餐廳！
店家還會幫狗狗準備水跟蛋，
我們家狗狗吃的好開心❤️
餐點的份量都很大，可以吃很飽，
晚上8:00可以吃到早午餐真的很棒😋",5 個月前
Second Floor 貳樓公館店,Gina Chen,2 顆星,"看到留言盛讚的曙光鮮蝦義大利麵
而點來吃吃看

麵體、肉菜都跟醬汁分離
醬汁很少、整體偏乾
調味上只吃得到淡淡蕃茄味，就沒有其他的了

當天的番茄湯蠻稀的

覺得早午餐品項相對OK",4 個月前
希臘左巴 歐陸風味館,KING (第10級在地嚮導),4 顆星,"在Google map上看到「希臘左巴」餐廳，就躍躍欲試，因希臘菜很少吃到，去溫州公園走走，突然看到「希臘左巴」就在公園邊，得來全不費工夫，就高興進去小吃一餐，跟老闆聊起他在古亭還有一家希臘左巴餐廳，回家一查我美食記錄簿裡記載的左巴餐廳，是在羅斯福路二段66巷10號，而實際去的這家是羅斯福路3段283巷7弄16號，再仔細查對，原來這家是「歐陸風味館」，好像也叫台大店，2段那家是「古亭店」，有意思！光是「希臘菜」就可開兩家店，不過老闆有說，3段歐風店不只希臘菜，還有西班牙、意大利菜，所以才叫歐風店。
經查Google，「希臘左巴」是希臘的的一部文學名作，代表的是熱情、瀟灑、充滿哲理的人物，老闆用「左巴」為餐廳之名，想必是有引喻的意思吧！
餐廳𥚃佈置的很希臘，不繁華也不單調，翻開菜單乃歐式料理菜餙，價格不算高，點了羊肉派套餐=520元。除了「派」外，還有生菜沙拉，兩個小鹹點心及濃湯與咖啡，算是豐盛，擺盤也漂亮，吃起來口感也OK，羊肉派𥚃滲的是羊碎肉漠，口味可以。
菜單上的菜照片看起來都很棒，看了都想吃吃，只有下次了，由這點也證明，QR掃碼點餐，雖效率化，但失去了「秀色可餐」的吸引力。",2 個月前
希臘左巴 歐陸風味館,楊晟鑫,5 顆星,"#喜歡異國餐點這裡一定要來體驗
#好吃我是覺得怎麼點都應該不容易踩雷
#歡聚到好所在",1 個月前
希臘左巴 歐陸風味館,徐筱筑,4 顆星,"跟朋友逛街臨時找的餐廳，隱藏在小路裡面，當天很幸運的有位置
有套餐也可以單點，也有小食跟甜點
當天有點猶豫要點普羅旺斯燉雞還是地中海燉魚，後來選擇比較難想像口味的燉雞，雖然菜單標示這道菜不會辣，但對不吃辣的我來說覺得有點小辣不過蠻好吃的
套餐的烘蛋個人覺得還好，麵包上面的配料也有點辣，這個也不錯吃，當天覺得比較可惜的是沙拉，美生菜的口感感覺沒有很新鮮
有機會還是會想嘗試其他品項，不過店家最近好像要搬家有看到搬遷啟事，下次可能就是在新址了吧",4 個月前
希臘左巴 歐陸風味館,sonia Shan,4 顆星,餐廳氣氛好，附餐咖啡咖啡因比較重適合早上喝，提拉米蘇淡淡的酒香好吃，希臘優格太水不建議點。早午餐全天供應，排盤漂亮CP值可。加180可加飲料甜點。,4 個月前
希臘左巴 歐陸風味館,Esther Yeh,3 顆星,"菜單的編排需要花時間理解，不夠直覺。
套餐加點的湯品濃郁好喝，松露油沙拉卻沒有松露的味道？若不是貴店要搬遷，靠窗的位置冷氣打不過去真的是蠻熱的",5 個月前
希臘左巴 歐陸風味館,Dora,5 顆星,"松露油炒蛋佐炸菇沙拉🥗，愛吃蛋的我很喜歡這道沙拉，很好吃😋
牛肉丸子焗烤飯，飯是松露燉飯，很好吃！",上次編輯：3 個月前
希臘左巴 歐陸風味館,GIN NOX,3 顆星,環境吵雜，油煙味重，食物中規中矩的老店，飲料還行，點套餐比較划算。,4 個月前
希臘左巴 歐陸風味館,BQ (Buy Queen),2 顆星,"雙人套餐+服務費=1870 覺得沒這價值

主餐牛肉是好吃的 湯品更熱，也不錯喝

炸雞，肉質吃起來是粉粉的，不像正常的雞肉
好市多冷凍翅小腿也不會有這種口感

提拉米蘇蛋糕體太少，奶油太多有點膩",7 個月前
希臘左巴 歐陸風味館,芯宸,3 顆星,地中海多國料理，環境舒適沒有音樂，需訂位。餐點口味普通沒有特別，義大利麵醬少。整體售價偏高，提拉米蘇還不錯。精釀啤酒菜單上品相並不是全部都有需詢問。,8 個月前
希臘左巴 歐陸風味館,歪歪,3 顆星,"［🔍完整食記歡迎追蹤 IG：yy.eating］
［用餐日期：2025.01.12］
-
餐廳提供的是比較少見的歐陸料理，菜單選擇相當多元，涵蓋多種異國經典大菜以及歐陸小食。整體吃下來，覺得甜點表現都還蠻出彩，但主食部分就稍顯普通，感覺是一間被甜點耽誤的歐陸餐廳。
不過我們一開始的用餐體驗沒有太好，在這裡就不贅述，有興趣請參考IG貼文。
-
🌟 推薦餐點 🌟
🍲 House濃湯
這碗濃湯的味道十分豐富，有蒜香、奶香、胡椒香，還有滿滿蔬菜的清甜。雖然口感濃郁，但不是那種濃稠的湯感，更像是把所有精華濃縮後，留下來的清湯。

🥗 #松露油炒蛋佐炸菇沙拉
整盤沙拉的口感相當豐富，有生菜和甜椒的甜脆、炒蛋的軟嫩，還有炸菇的外酥內彈，每一口都能感受到不同食材之間的口感層次。而且恰到好處的松露香，讓沙拉吃起來更有一番滋味。

🧁 英式莓果蛋白霜
這一道甜點的層次相當豐富，底層鋪墊著優格，接著放上一大塊蛋白霜，最後再以莓果醬妝點整道甜點，吃完真的讓人意猶未盡。
蛋白霜硬脆的質地，一放入嘴裡就瞬間融化，甜蜜的滋味立即與優格的清爽、莓果醬的酸甜融合在一起，非常好吃。

🧁 提拉米酥
提拉米酥的質地很滑順，整體口感保有濕潤感卻不會太濕。味道上，散發出濃郁乳香以及咖啡香，算是相當不錯的提拉米酥。",9 個月前
希臘左巴 歐陸風味館,River Lin,4 顆星,推薦海鮮飯！好吃但價格偏貴。沙拉比較失望的是雞肉的口味及料理方式，下次應該不會再點這道。餅不錯可以嘗試。,7 個月前
希臘左巴 歐陸風味館,李依蓮,5 顆星,"餐點都好吃，但室內手機訊號很弱🤣
下午3點後不能點餐，用餐要早點點餐。
當月壽星送薯條或蛋糕👍
打卡送莓果希臘優格👍",8 個月前
希臘左巴 歐陸風味館,Shelley Lee,5 顆星,"這間咖啡店是我們長年的回憶，大早餐超好吃！ 而且西班牙烘蛋真的很道地，而且B餐Set的內容完全超值！ 而且要5星好評給一位服務小姐「品小姐」，貼心的服務而且詳細的介紹餐點內容，讓我們點到完美的慶生餐 。謝謝品小姐的服務，生日當天遇到她太棒了！推推

This coffee shop is a long-lasting memory for us, the breakfast is super delicious! The Spanish baked eggs are really authentic, and the contents of Set B are totally worth it! I would also like to give a 5-star review to a waitress named ""Miss Pin"". Her considerate service and detailed introduction of the meal helped us order the perfect birthday meal. Thank you Miss Pin for your service, it was great to meet her on my birthday! Highly recommend!",10 個月前
希臘左巴 歐陸風味館,Jane Lee,4 顆星,"今天下午在附近的三總汀州路院區看完診後，搜尋Google附近的美食，找到這家餐廳，第一次來。

很喜歡它磚瓦&木桌椅的地中海式裝潢的氛圍，音樂也是，很輕鬆舒服悠哉的感覺。今天選了”羅曼斯　可地中海傳統燉魚套餐（飯、湯、沙拉、前菜、小點），再加$180任選一飲料和一甜點。

味道還可以，小失望的是，燉魚竟是先炸過了才燉的，我本來期待的是，像我在歐洲地中海一帶吃的新鮮的魚直接燉煮😅。今天最喜歡的是湯、沙拉和海鹽咖啡。

甜點英格蘭咖啡酒軟式布丁，以前沒吃過，還可以，較不習慣的是，裡面完全沒有蛋糕體，而是浸了酒的餅乾（個人口味，因為我本來就不太吃餅乾）。

P.S. 請注意❗️現在寫評論已經不會送甜點囉！我上傳了Google評論之後，走出餐廳才看到門口的各式海報，其中有一個寫評論免費送甜點的，引起我注意，反正不趕時間也上傳了評論，就回頭請問一下服務生，當時店裡只有一位外籍服務生，不確定她懂不懂我的意思，我後來改用英文問她，若已經沒送了，就不要麻煩她，也提醒她要把外面的海報拿掉，免得引起其他客人誤會，但她後來還是拿了一個優格甜點給我，很感謝🙏我也跟她說，我會幫忙補充說明現在已經不送甜點了。😅",8 個月前
